shop_date,lodging_name,market,num_guests,check_in,check_out,advance,los,hopper_price,competitor_1,competitor_2,competitor_3,competitor_4
1/16/2023,Hotel 90,Denver,2,1/19,1/23,3,4,304,304,303,337,337
1/16/2023,Hotel 90,Denver,2,1/16,1/22,0,6,384,494,446,495,495
1/16/2023,Hotel 90,Denver,2,1/19,1/25,3,6,392,505,456,506,505
1/16/2023,Hotel 97,Denver,2,1/16,1/17,0,1,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/16/2023,Hotel 97,Denver,2,1/19,1/20,3,1,110,110,138,137,149
1/16/2023,Hotel 97,Denver,2,1/16,1/20,0,4,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/16/2023,Hotel 97,Denver,2,1/19,1/23,3,4,440,440,550,549,522
1/16/2023,Hotel 97,Denver,2,1/16,1/22,0,6,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/16/2023,Hotel 97,Denver,2,1/19,1/25,3,6,660,659,824,824,799
1/16/2023,Hotel 201,Fort Lauderdale,2,1/16,1/17,0,1,48,80,72,85,84
1/16/2023,Hotel 201,Fort Lauderdale,2,1/19,1/20,3,1,134,172,154,181,175
1/16/2023,Hotel 201,Fort Lauderdale,2,1/16,1/20,0,4,435,515,463,542,530
1/16/2023,Hotel 201,Fort Lauderdale,2,1/19,1/23,3,4,356,429,379,452,451
1/16/2023,Hotel 201,Fort Lauderdale,2,1/16,1/22,0,6,596,708,635,745,734
1/16/2023,Hotel 201,Fort Lauderdale,2,1/19,1/25,3,6,511,612,539,644,643
1/16/2023,Hotel 18,Fort Lauderdale,2,1/16,1/17,0,1,325,378,396,419,423
1/16/2023,Hotel 18,Fort Lauderdale,2,1/19,1/20,3,1,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/16/2023,Hotel 18,Fort Lauderdale,2,1/16,1/20,0,4,1389,1686,1441,1704,1690
1/16/2023,Hotel 18,Fort Lauderdale,2,1/19,1/23,3,4,1311,1582,1353,1598,1443
1/16/2023,Hotel 18,Fort Lauderdale,2,1/16,1/22,0,6,2115,2444,1967,2470,2448
1/16/2023,Hotel 18,Fort Lauderdale,2,1/19,1/25,3,6,2070,2368,1908,2393,2371
1/16/2023,Hotel 190,Fort Lauderdale,2,1/16,1/17,0,1,470,Sold Out,455,Sold Out,547
1/16/2023,Hotel 190,Fort Lauderdale,2,1/19,1/20,3,1,696,Sold Out,705,Sold Out,854
1/16/2023,Hotel 190,Fort Lauderdale,2,1/16,1/20,0,4,2477,Sold Out,Sold Out,Sold Out,2971
1/16/2023,Hotel 190,Fort Lauderdale,2,1/19,1/23,3,4,2698,Sold Out,2709,Sold Out,3282
1/16/2023,Hotel 190,Fort Lauderdale,2,1/16,1/22,0,6,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/16/2023,Hotel 190,Fort Lauderdale,2,1/19,1/25,3,6,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/16/2023,Hotel 35,Fort Lauderdale,2,1/16,1/17,0,1,182,191,191,191,190
1/16/2023,Hotel 35,Fort Lauderdale,2,1/19,1/20,3,1,408,428,428,428,428
1/16/2023,Hotel 35,Fort Lauderdale,2,1/16,1/20,0,4,1219,1284,1284,1284,1283
1/16/2023,Hotel 35,Fort Lauderdale,2,1/19,1/23,3,4,1034,1125,1125,1125,1125
1/16/2023,Hotel 35,Fort Lauderdale,2,1/16,1/22,0,6,1680,1767,1767,1767,1767
1/16/2023,Hotel 35,Fort Lauderdale,2,1/19,1/25,3,6,1478,1553,1553,1553,1552
1/16/2023,Hotel 212,Fort Lauderdale,2,1/16,1/17,0,1,107,100,96,101,107
1/16/2023,Hotel 212,Fort Lauderdale,2,1/19,1/20,3,1,150,Sold Out,145,Sold Out,203
1/16/2023,Hotel 212,Fort Lauderdale,2,1/16,1/20,0,4,447,Sold Out,478,Sold Out,673
1/16/2023,Hotel 212,Fort Lauderdale,2,1/19,1/23,3,4,436,Sold Out,429,Sold Out,604
1/16/2023,Hotel 212,Fort Lauderdale,2,1/16,1/22,0,6,624,Sold Out,669,Sold Out,941
1/16/2023,Hotel 212,Fort Lauderdale,2,1/19,1/25,3,6,614,Sold Out,619,Sold Out,872
1/16/2023,Hotel 206,Fort Lauderdale,2,1/16,1/17,0,1,96,130,130,130,130
1/16/2023,Hotel 206,Fort Lauderdale,2,1/19,1/20,3,1,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/16/2023,Hotel 206,Fort Lauderdale,2,1/16,1/20,0,4,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/16/2023,Hotel 206,Fort Lauderdale,2,1/19,1/23,3,4,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/16/2023,Hotel 206,Fort Lauderdale,2,1/16,1/22,0,6,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/16/2023,Hotel 206,Fort Lauderdale,2,1/19,1/25,3,6,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/16/2023,Hotel 191,Fort Lauderdale,2,1/16,1/17,0,1,270,320,284,325,320
1/16/2023,Hotel 191,Fort Lauderdale,2,1/19,1/20,3,1,344,408,361,416,415
1/16/2023,Hotel 191,Fort Lauderdale,2,1/16,1/20,0,4,1420,1465,1357,1465,1541
1/16/2023,Hotel 191,Fort Lauderdale,2,1/19,1/23,3,4,1120,1342,1290,1342,1462
1/16/2023,Hotel 191,Fort Lauderdale,2,1/16,1/22,0,6,1802,2109,2001,2109,2272
1/16/2023,Hotel 191,Fort Lauderdale,2,1/19,1/25,3,6,1798,2114,2060,2114,2340
1/16/2023,Hotel 261,Fort Lauderdale,2,1/16,1/17,0,1,59,101,101,104,102
1/16/2023,Hotel 261,Fort Lauderdale,2,1/19,1/20,3,1,143,182,176,184,180
1/16/2023,Hotel 261,Fort Lauderdale,2,1/16,1/20,0,4,445,542,530,548,547
1/16/2023,Hotel 261,Fort Lauderdale,2,1/19,1/23,3,4,463,519,549,569,569
1/16/2023,Hotel 261,Fort Lauderdale,2,1/16,1/22,0,6,676,824,805,832,832
1/16/2023,Hotel 261,Fort Lauderdale,2,1/19,1/25,3,6,640,781,764,789,789
1/16/2023,Hotel 276,Fort Lauderdale,2,1/16,1/17,0,1,516,515,521,515,515
1/16/2023,Hotel 276,Fort Lauderdale,2,1/19,1/20,3,1,468,515,450,515,515
1/16/2023,Hotel 276,Fort Lauderdale,2,1/16,1/20,0,4,2085,2084,2106,2084,2083
1/16/2023,Hotel 276,Fort Lauderdale,2,1/19,1/23,3,4,1984,Sold Out,2378,Sold Out,Sold Out
1/16/2023,Hotel 276,Fort Lauderdale,2,1/16,1/22,0,6,3240,3240,3272,3240,3238
1/16/2023,Hotel 276,Fort Lauderdale,2,1/19,1/25,3,6,2919,Sold Out,3498,Sold Out,Sold Out
1/16/2023,Hotel 53,Fort Lauderdale,2,1/16,1/17,0,1,225,236,236,236,236
1/16/2023,Hotel 53,Fort Lauderdale,2,1/19,1/20,3,1,397,417,417,417,416
1/16/2023,Hotel 53,Fort Lauderdale,2,1/16,1/20,0,4,1209,1272,1272,1272,1249
1/16/2023,Hotel 53,Fort Lauderdale,2,1/19,1/23,3,4,1081,1137,1137,1137,1136
1/16/2023,Hotel 53,Fort Lauderdale,2,1/16,1/22,0,6,1679,1767,1767,1767,1756
1/16/2023,Hotel 53,Fort Lauderdale,2,1/19,1/25,3,6,1423,1598,1598,1598,1597
1/16/2023,Hotel 76,Fort Lauderdale,2,1/16,1/17,0,1,49,87,85,88,82
1/16/2023,Hotel 76,Fort Lauderdale,2,1/19,1/20,3,1,109,147,139,149,143
1/16/2023,Hotel 76,Fort Lauderdale,2,1/16,1/20,0,4,368,448,417,453,432
1/16/2023,Hotel 76,Fort Lauderdale,2,1/19,1/23,3,4,331,405,378,408,388
1/16/2023,Hotel 76,Fort Lauderdale,2,1/16,1/22,0,6,511,624,579,630,599
1/16/2023,Hotel 76,Fort Lauderdale,2,1/19,1/25,3,6,500,612,568,617,587
1/16/2023,Hotel 139,Fort Lauderdale,2,1/16,1/17,0,1,439,479,438,404,Sold Out
1/16/2023,Hotel 139,Fort Lauderdale,2,1/19,1/20,3,1,423,498,498,498,499
1/16/2023,Hotel 139,Fort Lauderdale,2,1/16,1/20,0,4,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/16/2023,Hotel 139,Fort Lauderdale,2,1/19,1/23,3,4,1703,2018,2018,2018,2019
1/16/2023,Hotel 139,Fort Lauderdale,2,1/16,1/22,0,6,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/16/2023,Hotel 139,Fort Lauderdale,2,1/19,1/25,3,6,2619,3001,3002,3001,3002
1/16/2023,Hotel 247,Honolulu,2,1/16,1/17,0,1,163,Sold Out,170,207,202
1/16/2023,Hotel 247,Honolulu,2,1/19,1/20,3,1,291,Sold Out,285,349,344
1/16/2023,Hotel 247,Honolulu,2,1/16,1/20,0,4,952,Sold Out,939,1131,1130
1/16/2023,Hotel 247,Honolulu,2,1/19,1/23,3,4,1032,Sold Out,1016,1225,1224
1/16/2023,Hotel 247,Honolulu,2,1/16,1/22,0,6,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/16/2023,Hotel 247,Honolulu,2,1/19,1/25,3,6,1486,Sold Out,1461,1758,1760
1/16/2023,Hotel 174,Honolulu,2,1/16,1/17,0,1,204,240,211,267,264
1/16/2023,Hotel 174,Honolulu,2,1/19,1/20,3,1,269,278,291,373,370
1/16/2023,Hotel 174,Honolulu,2,1/16,1/20,0,4,945,1059,1005,1279,1269
1/16/2023,Hotel 174,Honolulu,2,1/19,1/23,3,4,803,1015,955,1208,1198
1/16/2023,Hotel 174,Honolulu,2,1/16,1/22,0,6,1439,1734,1466,1859,1844
1/16/2023,Hotel 174,Honolulu,2,1/19,1/25,3,6,1386,1576,1424,1599,1785
1/16/2023,Hotel 181,Honolulu,2,1/16,1/17,0,1,316,337,Sold Out,267,398
1/16/2023,Hotel 181,Honolulu,2,1/19,1/20,3,1,399,422,Sold Out,373,504
1/16/2023,Hotel 181,Honolulu,2,1/16,1/20,0,4,1584,1643,Sold Out,1279,1960
1/16/2023,Hotel 181,Honolulu,2,1/19,1/23,3,4,1383,1633,Sold Out,1208,1948
1/16/2023,Hotel 181,Honolulu,2,1/16,1/22,0,6,2461,2450,Sold Out,1859,2923
1/16/2023,Hotel 181,Honolulu,2,1/19,1/25,3,6,2137,2440,Sold Out,1800,2911
1/16/2023,Hotel 122,Honolulu,2,1/16,1/17,0,1,247,233,242,355,312
1/16/2023,Hotel 122,Honolulu,2,1/19,1/20,3,1,230,211,232,243,224
1/16/2023,Hotel 122,Honolulu,2,1/16,1/20,0,4,Sold Out,998,Sold Out,Sold Out,Sold Out
1/16/2023,Hotel 122,Honolulu,2,1/19,1/23,3,4,823,998,833,908,805
1/16/2023,Hotel 122,Honolulu,2,1/16,1/22,0,6,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/16/2023,Hotel 122,Honolulu,2,1/19,1/25,3,6,1361,1304,1337,1502,1292
1/16/2023,Hotel 182,Honolulu,2,1/16,1/17,0,1,339,375,332,453,367
1/16/2023,Hotel 182,Honolulu,2,1/19,1/20,3,1,338,375,332,453,367
1/16/2023,Hotel 182,Honolulu,2,1/16,1/20,0,4,1378,1529,1438,1847,1793
1/16/2023,Hotel 182,Honolulu,2,1/19,1/23,3,4,1345,1500,1229,1812,1443
1/16/2023,Hotel 182,Honolulu,2,1/16,1/22,0,6,2118,2279,2125,2753,2673
1/16/2023,Hotel 182,Honolulu,2,1/19,1/25,3,6,2099,2260,1838,2730,2208
1/16/2023,Hotel 183,Honolulu,2,1/16,1/17,0,1,325,357,332,388,376
1/16/2023,Hotel 183,Honolulu,2,1/19,1/20,3,1,325,357,332,388,376
1/16/2023,Hotel 183,Honolulu,2,1/16,1/20,0,4,1499,1585,1438,1689,1639
1/16/2023,Hotel 183,Honolulu,2,1/19,1/23,3,4,1274,1345,1229,1431,1389
1/16/2023,Hotel 183,Honolulu,2,1/16,1/22,0,6,2295,2340,2125,2494,2420
1/16/2023,Hotel 183,Honolulu,2,1/19,1/25,3,6,1942,2012,1838,2141,2079
1/16/2023,Hotel 189,Honolulu,2,1/16,1/17,0,1,206,215,206,225,225
1/16/2023,Hotel 189,Honolulu,2,1/19,1/20,3,1,228,240,206,252,251
1/16/2023,Hotel 189,Honolulu,2,1/16,1/20,0,4,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/16/2023,Hotel 189,Honolulu,2,1/19,1/23,3,4,747,803,803,803,803
1/16/2023,Hotel 189,Honolulu,2,1/16,1/22,0,6,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/16/2023,Hotel 189,Honolulu,2,1/19,1/25,3,6,1105,1202,1202,1202,1202
1/16/2023,Hotel 173,Honolulu,2,1/16,1/17,0,1,248,258,245,326,227
1/16/2023,Hotel 173,Honolulu,2,1/19,1/20,3,1,270,342,245,Sold Out,Sold Out
1/16/2023,Hotel 173,Honolulu,2,1/16,1/20,0,4,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/16/2023,Hotel 173,Honolulu,2,1/19,1/23,3,4,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/16/2023,Hotel 173,Honolulu,2,1/16,1/22,0,6,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/16/2023,Hotel 173,Honolulu,2,1/19,1/25,3,6,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/16/2023,Hotel 8,Honolulu,2,1/16,1/17,0,1,399,424,419,428,423
1/16/2023,Hotel 8,Honolulu,2,1/19,1/20,3,1,399,424,419,428,423
1/16/2023,Hotel 8,Honolulu,2,1/16,1/20,0,4,1583,1765,1770,1765,1694
1/16/2023,Hotel 8,Honolulu,2,1/19,1/23,3,4,1349,1765,1409,1765,1463
1/16/2023,Hotel 8,Honolulu,2,1/16,1/22,0,6,2375,2645,2653,2645,2541
1/16/2023,Hotel 8,Honolulu,2,1/19,1/25,3,6,1989,2645,2067,2645,2147
1/16/2023,Hotel 186,Honolulu,2,1/16,1/17,0,1,116,139,139,152,152
1/16/2023,Hotel 186,Honolulu,2,1/19,1/20,3,1,139,161,160,176,175
1/16/2023,Hotel 186,Honolulu,2,1/16,1/20,0,4,675,797,769,797,797
1/16/2023,Hotel 186,Honolulu,2,1/19,1/23,3,4,576,621,621,680,679
1/16/2023,Hotel 186,Honolulu,2,1/16,1/22,0,6,1126,1125,1091,1125,1125
1/16/2023,Hotel 186,Honolulu,2,1/19,1/25,3,6,1044,953,953,1043,1042
1/16/2023,Hotel 196,Honolulu,2,1/16,1/17,0,1,280,325,387,346,261
1/16/2023,Hotel 196,Honolulu,2,1/19,1/20,3,1,274,303,387,323,244
1/16/2023,Hotel 196,Honolulu,2,1/16,1/20,0,4,1284,1446,Sold Out,1550,1245
1/16/2023,Hotel 196,Honolulu,2,1/19,1/23,3,4,1024,1139,989,1216,919
1/16/2023,Hotel 196,Honolulu,2,1/16,1/22,0,6,1979,2085,Sold Out,2234,1793
1/16/2023,Hotel 196,Honolulu,2,1/19,1/25,3,6,1613,1699,1483,1816,1351
1/16/2023,Hotel 104,Honolulu,2,1/16,1/17,0,1,276,318,288,318,318
1/16/2023,Hotel 104,Honolulu,2,1/19,1/20,3,1,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/16/2023,Hotel 104,Honolulu,2,1/16,1/20,0,4,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/16/2023,Hotel 104,Honolulu,2,1/19,1/23,3,4,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/16/2023,Hotel 104,Honolulu,2,1/16,1/22,0,6,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/16/2023,Hotel 104,Honolulu,2,1/19,1/25,3,6,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/16/2023,Hotel 134,Houston,2,1/16,1/17,0,1,248,286,197,300,300
1/16/2023,Hotel 134,Houston,2,1/19,1/20,3,1,243,276,190,290,289
1/16/2023,Hotel 134,Houston,2,1/16,1/20,0,4,1040,1180,812,1241,1241
1/16/2023,Hotel 134,Houston,2,1/19,1/23,3,4,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/16/2023,Hotel 134,Houston,2,1/16,1/22,0,6,1707,1884,Sold Out,Sold Out,Sold Out
1/16/2023,Hotel 134,Houston,2,1/19,1/25,3,6,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/16/2023,Hotel 135,Houston,2,1/16,1/17,0,1,271,308,212,324,323
1/16/2023,Hotel 135,Houston,2,1/19,1/20,3,1,250,283,195,298,298
1/16/2023,Hotel 135,Houston,2,1/16,1/20,0,4,993,1173,1113,1187,1461
1/16/2023,Hotel 135,Houston,2,1/19,1/23,3,4,868,1026,835,1038,1277
1/16/2023,Hotel 135,Houston,2,1/16,1/22,0,6,1504,1750,Sold Out,1771,2180
1/16/2023,Hotel 135,Houston,2,1/19,1/25,3,6,1313,1551,1263,1570,1932
1/16/2023,Hotel 152,Houston,2,1/16,1/17,0,1,222,221,223,221,221
1/16/2023,Hotel 152,Houston,2,1/19,1/20,3,1,161,233,235,233,232
1/16/2023,Hotel 152,Houston,2,1/16,1/20,0,4,1049,Sold Out,Sold Out,1048,1048
1/16/2023,Hotel 152,Houston,2,1/19,1/23,3,4,1026,1072,1103,1072,1071
1/16/2023,Hotel 152,Houston,2,1/16,1/22,0,6,1585,Sold Out,Sold Out,1584,1584
1/16/2023,Hotel 152,Houston,2,1/19,1/25,3,6,1493,1561,1596,1561,1560
1/16/2023,Hotel 184,Houston,2,1/16,1/17,0,1,27,50,57,57,44
1/16/2023,Hotel 184,Houston,2,1/19,1/20,3,1,24,49,54,57,42
1/16/2023,Hotel 184,Houston,2,1/16,1/20,0,4,181,207,202,221,180
1/16/2023,Hotel 184,Houston,2,1/19,1/23,3,4,173,198,199,212,169
1/16/2023,Hotel 184,Houston,2,1/16,1/22,0,6,274,311,301,331,264
1/16/2023,Hotel 184,Houston,2,1/19,1/25,3,6,263,296,299,318,253
1/16/2023,Hotel 87,Houston,2,1/16,1/17,0,1,78,89,87,98,86
1/16/2023,Hotel 87,Houston,2,1/19,1/20,3,1,74,84,82,92,81
1/16/2023,Hotel 87,Houston,2,1/16,1/20,0,4,309,351,313,387,340
1/16/2023,Hotel 87,Houston,2,1/19,1/23,3,4,284,319,286,352,307
1/16/2023,Hotel 87,Houston,2,1/16,1/22,0,6,443,508,449,560,491
1/16/2023,Hotel 87,Houston,2,1/19,1/25,3,6,405,487,431,537,469
1/16/2023,Hotel 86,Houston,2,1/16,1/17,0,1,463,441,427,466,555
1/16/2023,Hotel 86,Houston,2,1/19,1/20,3,1,463,441,427,466,555
1/16/2023,Hotel 86,Houston,2,1/16,1/20,0,4,1896,1733,1678,1839,2183
1/16/2023,Hotel 86,Houston,2,1/19,1/23,3,4,2010,1828,1770,2303,2303
1/16/2023,Hotel 86,Houston,2,1/16,1/22,0,6,2962,2615,2533,3296,3295
1/16/2023,Hotel 86,Houston,2,1/19,1/25,3,6,3096,3031,2639,3435,3435
1/17/2023,Hotel 45,Houston,2,1/17,1/18,0,1,65,85,95,98,98
1/17/2023,Hotel 45,Houston,2,1/20,1/21,3,1,57,75,84,89,88
1/17/2023,Hotel 45,Houston,2,1/17,1/21,0,4,332,319,424,396,402
1/17/2023,Hotel 45,Houston,2,1/20,1/24,3,4,313,277,409,372,379
1/17/2023,Hotel 45,Houston,2,1/17,1/23,0,6,498,432,631,594,604
1/17/2023,Hotel 45,Houston,2,1/20,1/26,3,6,473,401,622,565,574
1/17/2023,Hotel 289,Houston,2,1/17,1/18,0,1,71,66,71,Sold Out,65
1/17/2023,Hotel 289,Houston,2,1/20,1/21,3,1,71,Sold Out,84,Sold Out,65
1/17/2023,Hotel 289,Houston,2,1/17,1/21,0,4,374,Sold Out,337,Sold Out,332
1/17/2023,Hotel 289,Houston,2,1/20,1/24,3,4,375,Sold Out,295,Sold Out,314
1/17/2023,Hotel 289,Houston,2,1/17,1/23,0,6,529,Sold Out,467,Sold Out,487
1/17/2023,Hotel 289,Houston,2,1/20,1/26,3,6,490,Sold Out,435,Sold Out,462
1/17/2023,Hotel 61,Houston,2,1/17,1/18,0,1,137,174,126,174,178
1/17/2023,Hotel 61,Houston,2,1/20,1/21,3,1,111,138,122,138,141
1/17/2023,Hotel 61,Houston,2,1/17,1/21,0,4,579,732,501,732,736
1/17/2023,Hotel 61,Houston,2,1/20,1/24,3,4,464,558,490,558,561
1/17/2023,Hotel 61,Houston,2,1/17,1/23,0,6,828,1051,922,1051,1075
1/17/2023,Hotel 61,Houston,2,1/20,1/26,3,6,752,843,743,843,847
1/17/2023,Hotel 85,Houston,2,1/17,1/18,0,1,82,106,94,118,94
1/17/2023,Hotel 85,Houston,2,1/20,1/21,3,1,82,106,94,118,94
1/17/2023,Hotel 85,Houston,2,1/17,1/21,0,4,1027,1099,1125,1256,1125
1/17/2023,Hotel 85,Houston,2,1/20,1/24,3,4,341,374,362,416,362
1/17/2023,Hotel 85,Houston,2,1/17,1/23,0,6,1578,1696,1688,1884,1688
1/17/2023,Hotel 85,Houston,2,1/20,1/26,3,6,519,571,587,634,568
1/17/2023,Hotel 60,Houston,2,1/17,1/18,0,1,147,174,174,174,167
1/17/2023,Hotel 60,Houston,2,1/20,1/21,3,1,126,139,164,164,157
1/17/2023,Hotel 60,Houston,2,1/17,1/21,0,4,710,762,838,838,793
1/17/2023,Hotel 60,Houston,2,1/20,1/24,3,4,582,691,711,713,675
1/17/2023,Hotel 60,Houston,2,1/17,1/23,0,6,1124,1150,1223,1224,1159
1/17/2023,Hotel 60,Houston,2,1/20,1/26,3,6,853,999,1039,1040,985
1/17/2023,Hotel 279,Houston,2,1/17,1/18,0,1,170,183,181,228,232
1/17/2023,Hotel 279,Houston,2,1/20,1/21,3,1,150,168,166,209,209
1/17/2023,Hotel 279,Houston,2,1/17,1/21,0,4,683,774,741,968,826
1/17/2023,Hotel 279,Houston,2,1/20,1/24,3,4,678,724,738,821,821
1/17/2023,Hotel 279,Houston,2,1/17,1/23,0,6,1017,1165,1179,1450,1232
1/17/2023,Hotel 279,Houston,2,1/20,1/26,3,6,1002,1071,1092,1213,1213
1/17/2023,Hotel 231,Las Vegas,2,1/17,1/18,0,1,182,224,169,224,159
1/17/2023,Hotel 231,Las Vegas,2,1/20,1/21,3,1,677,737,779,794,738
1/17/2023,Hotel 231,Las Vegas,2,1/17,1/21,0,4,1618,1781,1796,1851,1576
1/17/2023,Hotel 231,Las Vegas,2,1/20,1/24,3,4,1848,2050,2063,2078,1817
1/17/2023,Hotel 231,Las Vegas,2,1/17,1/23,0,6,2627,2929,2971,3016,2589
1/17/2023,Hotel 231,Las Vegas,2,1/20,1/26,3,6,2694,2879,2760,2907,2546
1/17/2023,Hotel 95,Las Vegas,2,1/17,1/18,0,1,501,554,143,611,611
1/17/2023,Hotel 95,Las Vegas,2,1/20,1/21,3,1,190,203,177,221,221
1/17/2023,Hotel 95,Las Vegas,2,1/17,1/21,0,4,1114,1283,784,1283,1283
1/17/2023,Hotel 95,Las Vegas,2,1/20,1/24,3,4,1330,1444,1279,1539,1539
1/17/2023,Hotel 95,Las Vegas,2,1/17,1/23,0,6,2096,2297,1768,2297,2296
1/17/2023,Hotel 95,Las Vegas,2,1/20,1/26,3,6,1597,1832,1671,1832,1831
1/17/2023,Hotel 81,Las Vegas,2,1/17,1/18,0,1,109,116,106,128,100
1/17/2023,Hotel 81,Las Vegas,2,1/20,1/21,3,1,165,175,173,195,161
1/17/2023,Hotel 81,Las Vegas,2,1/17,1/21,0,4,807,821,764,916,739
1/17/2023,Hotel 81,Las Vegas,2,1/20,1/24,3,4,609,613,572,679,585
1/17/2023,Hotel 81,Las Vegas,2,1/17,1/23,0,6,1097,1113,1017,1235,985
1/17/2023,Hotel 81,Las Vegas,2,1/20,1/26,3,6,998,1013,888,1125,1002
1/17/2023,Hotel 69,Las Vegas,2,1/17,1/18,0,1,52,79,79,84,65
1/17/2023,Hotel 69,Las Vegas,2,1/20,1/21,3,1,143,172,171,166,156
1/17/2023,Hotel 69,Las Vegas,2,1/17,1/21,0,4,655,720,720,736,693
1/17/2023,Hotel 69,Las Vegas,2,1/20,1/24,3,4,395,459,559,444,369
1/17/2023,Hotel 69,Las Vegas,2,1/17,1/23,0,6,811,934,934,911,829
1/17/2023,Hotel 69,Las Vegas,2,1/20,1/26,3,6,676,802,802,755,674
1/17/2023,Hotel 270,Las Vegas,2,1/17,1/18,0,1,123,155,160,155,138
1/17/2023,Hotel 270,Las Vegas,2,1/20,1/21,3,1,151,187,222,187,150
1/17/2023,Hotel 270,Las Vegas,2,1/17,1/21,0,4,1034,1363,1083,1363,1083
1/17/2023,Hotel 270,Las Vegas,2,1/20,1/24,3,4,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/17/2023,Hotel 270,Las Vegas,2,1/17,1/23,0,6,2125,2506,2245,2506,2122
1/17/2023,Hotel 270,Las Vegas,2,1/20,1/26,3,6,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
1/17/2023,Hotel 265,Las Vegas,2,1/17,1/18,0,1,80,111,99,111,101
1/17/2023,Hotel 265,Las Vegas,2,1/20,1/21,3,1,192,224,191,224,202
1/17/2023,Hotel 265,Las Vegas,2,1/17,1/21,0,4,841,898,751,898,810
1/17/2023,Hotel 265,Las Vegas,2,1/20,1/24,3,4,994,2020,1266,2020,1216
1/17/2023,Hotel 265,Las Vegas,2,1/17,1/23,0,6,2953,3229,3683,3229,2939
1/17/2023,Hotel 265,Las Vegas,2,1/20,1/26,3,6,2401,3059,3422,3059,2786
1/17/2023,Hotel 262,Las Vegas,2,1/17,1/18,0,1,81,80,80,85,84
1/17/2023,Hotel 262,Las Vegas,2,1/20,1/21,3,1,255,243,248,271,270
1/17/2023,Hotel 262,Las Vegas,2,1/17,1/21,0,4,801,1132,822,1132,860
1/17/2023,Hotel 262,Las Vegas,2,1/20,1/24,3,4,1373,1328,1299,1492,1491
1/17/2023,Hotel 262,Las Vegas,2,1/17,1/23,0,6,1641,2050,1590,2050,1697
1/17/2023,Hotel 262,Las Vegas,2,1/20,1/26,3,6,1777,1930,1830,1930,1930
1/17/2023,Hotel 165,Las Vegas,2,1/17,1/18,0,1,70,101,101,101,86
1/17/2023,Hotel 165,Las Vegas,2,1/20,1/21,3,1,152,188,188,188,143
1/17/2023,Hotel 165,Las Vegas,2,1/17,1/21,0,4,870,975,975,988,906
1/17/2023,Hotel 165,Las Vegas,2,1/20,1/24,3,4,928,1069,1069,1069,893
1/17/2023,Hotel 165,Las Vegas,2,1/17,1/23,0,6,1350,1524,1524,1537,1395
1/17/2023,Hotel 165,Las Vegas,2,1/20,1/26,3,6,1266,1458,1458,1458,1431
1/17/2023,Hotel 210,Las Vegas,2,1/17,1/18,0,1,76,91,87,101,97
1/17/2023,Hotel 210,Las Vegas,2,1/20,1/21,3,1,183,183,183,217,205
1/17/2023,Hotel 210,Las Vegas,2,1/17,1/21,0,4,605,682,627,682,647
1/17/2023,Hotel 210,Las Vegas,2,1/20,1/24,3,4,763,869,Sold Out,869,821
1/17/2023,Hotel 210,Las Vegas,2,1/17,1/23,0,6,1044,1184,Sold Out,1184,1120
1/17/2023,Hotel 210,Las Vegas,2,1/20,1/26,3,6,1039,1179,Sold Out,1179,1116
1/17/2023,Hotel 282,Las Vegas,2,1/17,1/18,0,1,42,86,86,86,79
1/17/2023,Hotel 282,Las Vegas,2,1/20,1/21,3,1,80,161,161,161,149
1/17/2023,Hotel 282,Las Vegas,2,1/17,1/21,0,4,364,844,844,844,791
